matrix size,matrix multiplication time,matrix multiplication time using a transpose matrix
649,0.0120215,0.0100235
650,0.0105268,0.0055564
651,0.0101384,0.0069314
652,0.0093143,0.0076457
653,0.010642,0.007241
654,0.0088708,0.0062747
655,0.0069986,0.0075094
656,0.011027,0.0055245
657,0.0070254,0.0060273
658,0.00811,0.0070385
659,0.0094842,0.0050006
660,0.0117562,0.0070108
661,0.0106049,0.0060004
662,0.008753,0.0070766
663,0.0065193,0.0104803
664,0.0110888,0.0058848
665,0.0110482,0.0052612
666,0.0148297,0.0074269
667,0.0091034,0.0070005
668,0.0110184,0.0070151
669,0.011516,0.0105386
670,0.0100151,0.0070152
671,0.0181744,0.0090402
672,0.0118911,0.0101027
673,0.0070047,0.010969
674,0.0109208,0.0071007
675,0.0125126,0.0066235
676,0.008013,0.0060038
677,0.0128531,0.0070256
678,0.0080302,0.0090889
679,0.0095138,0.0067054
680,0.0087231,0.006513
681,0.0083123,0.00924
682,0.0090981,0.0055412
683,0.0090423,0.0070045
684,0.0100051,0.0074865
685,0.0085861,0.0100293
686,0.0144111,0.0091499
687,0.0096451,0.0066104
688,0.0080063,0.0080346
689,0.0114231,0.0075484
690,0.0110316,0.0084026
691,0.01408,0.0071593
692,0.0078357,0.0069426
693,0.009597,0.0065105
694,0.0095646,0.0068092
695,0.0092902,0.006001
696,0.0087662,0.0070283
697,0.0106045,0.0075168
698,0.0120342,0.0074841
699,0.0111159,0.0079992
700,0.008139,0.0080551
701,0.0103023,0.0070716
702,0.0109189,0.0075178
703,0.0110386,0.009293
704,0.0086547,0.0065495
705,0.0091495,0.0060139
706,0.0096581,0.0063053
707,0.0131873,0.007545
708,0.0183506,0.0103928
709,0.0136899,0.0080388
710,0.0128861,0.0070031
711,0.0183645,0.015551
712,0.0190499,0.0130259
713,0.0407378,0.0402653
714,0.034098,0.0099972
715,0.0189928,0.0150128
716,0.016043,0.0121339
717,0.0185526,0.0110392
718,0.0190604,0.0132055
719,0.0210495,0.0160452
720,0.0229363,0.0159732
721,0.0138018,0.0080178
722,0.0255042,0.0116444
723,0.0256105,0.0090264
724,0.0135465,0.0100452
725,0.028846,0.0162581
726,0.0211226,0.014334
727,0.0155636,0.0141049
728,0.0170539,0.0120331
729,0.0150792,0.0104342
730,0.013846,0.0085065
731,0.0105808,0.0075022
732,0.0145047,0.0099929
733,0.0138761,0.0086078
734,0.013015,0.0079142
735,0.0158101,0.0077842
736,0.0180606,0.0114563
737,0.0206697,0.0106626
738,0.0162764,0.008934
739,0.0130035,0.0136788
740,0.0121202,0.0123834
741,0.0157845,0.0075105
742,0.0115382,0.0105723
743,0.0115034,0.0075225
744,0.011049,0.009018
745,0.0106505,0.0075086
746,0.0120813,0.0116551
747,0.0170759,0.0080532
748,0.011505,0.0077416
749,0.0101096,0.0080195
750,0.0141213,0.0122147
751,0.0180691,0.0187029
752,0.0281887,0.0193616
753,0.0190287,0.0151762
754,0.0235862,0.0130449
755,0.011028,0.0142543
756,0.0207261,0.0110412
757,0.011838,0.0132464
758,0.0170565,0.0100376
759,0.0141931,0.0124647
760,0.0140304,0.0094108
761,0.0152371,0.0098045
762,0.0130214,0.0159997
763,0.0135147,0.0105855
764,0.0132247,0.0107359
765,0.0135452,0.0123661
766,0.0191427,0.0080085
767,0.0155479,0.009509
768,0.0145205,0.0110226
769,0.0123004,0.0216745
770,0.0180972,0.0096817
771,0.0201191,0.0100292
772,0.0110133,0.0095877
773,0.0115742,0.0128271
774,0.0113607,0.0105611
775,0.0114915,0.011317
776,0.0145429,0.0148385
777,0.011234,0.0101691
778,0.0132845,0.0096338
779,0.0122249,0.0075433
780,0.0117521,0.0080153
781,0.0129639,0.0085095
782,0.0134033,0.0095071
783,0.0114684,0.0080076
784,0.0155753,0.0131774
785,0.0130661,0.007568
786,0.0120266,0.0080204
787,0.0120269,0.0100239
788,0.0180807,0.0100268
789,0.0170325,0.0100237
790,0.0132632,0.0130594
791,0.0167123,0.0166558
